fname,p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y
190.jpg,-0.0,0.0,-0.35636435994609317,-0.09353430594974739,-0.6920342616293269,-0.22733900969534018,-0.8357874838324545,-0.41943905024078304,-1.0,-0.5717263111471516,-0.24675518492054158,-0.46532179092303716,-0.29451614945595633,-0.6875463842237919,-0.36233391521422553,-0.8689196654882407,-0.37642116116894725,-1.0,7.707511717946982e-17,-0.4736585030432793,-0.04712330749540968,-0.6953021821035734,-0.04051609518727205,-0.8666529144111782,-0.053730519803547164,-0.997609952839248,0.05524099818199915,-0.4226613459664397,0.08341549009144286,-0.6341591799862003,0.145028536283138,-0.7540551370601946,0.18554463147041014,-0.834719228735575,0.1107171606624398,-0.3721218070463712,0.17169254981412987,-0.492598678360826,0.21284630204140717,-0.5726818557957458,0.2540000542686844,-0.6527650332306657
191.jpg,-0.0,0.0,-0.38416319295324497,-0.09065199335548171,-0.6881660260555409,-0.1711457179771133,-0.9027979820015829,-0.40675987449243256,-1.0,-0.5449852344038391,-0.1851935186915294,-0.4417294204503507,-0.21532164417761288,-0.6959316168327796,-0.2885939262434688,-0.8726167404946474,-0.30400283310229603,-1.0,-2.775401000950365e-17,-0.4597531376891842,-0.02893168760351443,-0.714280638612034,0.05905981308959772,-0.8705297157622739,0.04459396928784059,-0.9977934662236987,0.06000287614666778,-0.41065706902916205,0.11097817356860336,-0.6545814876338132,0.17761575267486526,-0.7715674603174603,0.22220972196270586,-0.8498546511627907,0.059059813089597804,-0.4107765780730897,0.12664045525292966,-0.5276430417128091,0.1709810497152712,-0.605485418973791,0.29642506708563177,-0.6730500184569952
192.jpg,-0.0,0.0,-0.3595557612216566,-0.014265746591351639,-0.8385006941230911,-0.03326838201226405,-0.9199444701527071,-0.17252513758685645,-1.0,-0.31172681305877953,0.4789449329014344,-0.389073533233066,0.6506792553088538,-0.5632821779579796,0.6900128971413388,-0.697746964600342,0.7293465389738236,-0.8322117512427044,-7.936926969631366e-17,-0.40807616865397833,0.07727903748264679,-0.6770608220413724,0.010235016530510448,-0.8607432444254077,-0.07120875949910548,-1.0,-0.24155483572420183,-0.41766010651843855,-0.4016658954187877,-0.6960634574622847,-0.48310967144840367,-0.8353202130368771,-0.5631652012956966,-0.9745218885088002,-0.6142716634145227,-0.3869338332446651,-0.8005552984729292,-0.575864417411274,-0.8821486320760528,-0.7146099000328537,-0.9766039170008253,-0.8093859086953338
194.jpg,-0.0,0.0,-0.4738045255215187,-0.052915776827370205,-0.8703546008861606,-0.22335760422563888,-0.9566163780345083,-0.40197007150477665,-1.0,-0.4917873204673314,-0.30999230415439066,-0.4579369928383118,-0.3702066038552091,-0.6761751016892467,-0.48112240948273927,-0.8154907708951084,-0.4987545480626053,-0.9444833700479626,-2.2614282462668656e-16,-0.4656573413376831,0.06131175460726105,-0.7129551259414547,0.1380607379815022,-0.8315032071583252,0.14757353175560856,-1.0,0.2842408207687646,-0.43420233964675486,0.41388621988260377,-0.6314299647427454,0.4917326581632881,-0.7498565980766393,0.5706765513504154,-0.8681617835275567,0.44915049704233595,-0.37344476643703683,0.6216740513390312,-0.4818771732164445,0.7667566792198504,-0.5503550949255339,0.8196530949594483,-0.629034638804654
2.jpg,-0.0,0.0,-0.5252098453228903,-0.27308749511300306,-1.0,-0.493794189413098,-0.7532618016111153,-0.6653090173577727,-0.4259506624017166,-0.6032563164624087,-0.442550672707358,-0.9111740623721951,-0.37773082985517925,-0.9864725520423894,-0.5079901752883927,-0.8365421861196674,-0.4749037809813349,-0.6559187764580968,9.050093191448629e-17,-0.8720390503341177,0.015866724272560622,-1.0,-0.017952956067578518,-0.7444630549031219,-0.26260492266144503,-0.5725632727235602,0.5237432732567282,-0.5986698960383345,0.507990175288393,-0.9075359145485677,0.3108247552079826,-0.682692013190538,0.17994575004591307,-0.5334282606854828,0.8504347527372709,-0.5372838085606375,0.8194345902252312,-0.7175222639873212,0.6216495104159648,-0.4933449760469585,0.5072568892553118,-0.4713755597901189
200.jpg,0.0,0.0,-0.5405732585716407,-0.25872074697433767,-0.8121117243428546,-0.5727497100716643,-0.68693770531494,-0.826708495643641,-0.14481134411471774,-0.9384769098099854,-0.6660017718301025,-0.7460412144280233,-0.5408277528021878,-1.0,-0.5196373250868032,-0.9184007850367243,-0.3948113441147178,-0.8014594546373665,0.0,-0.7403473192780042,-0.06116115400064934,-0.9843230545065271,-0.12362091639933323,-0.8568776948467097,-0.08269961977186306,-0.6950221534984685,0.5015531026285814,-0.64452407148592,0.3346007604562738,-0.9237318980641709,0.18944137828572674,-0.7509613726248178,0.22941210457099148,-0.5885848523595706,1.0,-0.5480698206904755,0.8342527224004445,-0.8268666924380743,0.6878882756571455,-0.6545071218293734,0.6251740190279145,-0.5279936959172143
201.jpg,0.0,0.0,-0.5382849251004023,-0.2610619563591289,-0.8023268858270369,-0.5760947618131692,-0.6707907772157644,-0.8282768053685539,-0.12253668946020939,-0.9371492381013442,-0.6698210337116748,-0.8287918616828024,-0.5181147587981166,-1.0,-0.5001159204959903,-0.918926716676284,-0.4619469158915783,-0.756879528114381,-1.7554248236893693e-16,-0.819911948879058,-0.03719926110032248,-0.9824741937552094,-0.18770395151781075,-0.8108503772092924,-0.25407279807148203,-0.6849671945459597,0.4998840795040099,-0.7218279156247998,0.35837880823758456,-0.9196234318565537,0.2078741178200963,-0.7479996153106367,0.0571375864106277,-0.5773065333076874,1.0,-0.6228131478275738,0.7729254593817075,-0.7762144429484303,0.604421930662093,-0.6856639097262295,0.538284925100402,-0.5588499925199292
202.jpg,0.0,0.0,-0.5173506694223612,-0.31837448245720656,-1.0,-0.5562954668294184,-0.9581342198213174,-0.8239576086872192,-0.8140881239041925,-0.8444741558330726,-0.46891551025913025,-0.9375809125304191,-0.6478497563251576,-1.0,-0.7241954356075104,-0.8143269810154571,-0.7440903838653355,-0.6801385113904671,-2.760351754294138e-16,-0.9179622584908051,-0.37902282196244835,-0.9074337377128036,-0.5446314987551989,-0.7524970065919631,-0.47526344950262633,-0.5875722491032707,0.17956393685231123,-0.8561322840673111,-0.08926299751039793,-0.9486985463545076,-0.2409164142435875,-0.5769951096893322,-0.2963292034365991,-0.5251531616336896,0.4483908712150204,-0.7635660217801147,0.30371508451161117,-0.7424603615881744,0.0833233093121333,-0.5362707954577781,0.02791052011912166,-0.4844288474021357
203.jpg,0.0,0.0,-0.5435430634742554,-0.30119919634671805,-1.0,-0.5680583803303657,-0.9128832406063693,-0.837577611564358,-0.7608237830303912,-0.8514089979736809,-0.45644162030318464,-0.8780894920883331,-0.848436405129403,-0.8877135677447384,-0.8262776601406795,-0.8016903356987148,-0.7167695406281949,-0.6803448125856271,-1.4232949411009802e-16,-0.9186013726123081,-0.5652059457575979,-1.0,-0.498992958366678,-0.7429125825659223,-0.3912356745455869,-0.6214193685596701,0.2608237830303911,-0.8105222511099641,-1.4232949411009802e-16,-0.9186013726123081,-0.216273677922814,-0.5497925077215483,-0.28172755503310226,-0.5000738454465823,0.5216475660607823,-0.7024431296076202,0.36958810848480433,-0.6886117431982973,0.17397027121201092,-0.5400207411719783,0.0438063110495058,-0.4411484014206252
21.jpg,-0.0,0.0,-0.6855146853834928,-0.15440820617173623,-1.0,-0.5033085650529393,-0.8130134964495975,-0.6020672997922345,-0.525205398579839,-0.5157039601486547,-0.3653238546603475,-0.8777733008291858,-0.4329072303579921,-1.0,-0.5157007603710567,-0.7183709209433405,-0.525205398579839,-0.5157039601486547,8.369926874885161e-17,-0.871076636105865,0.07567905891099133,-0.9512820455103083,-0.08463022789266245,-0.5899862915333899,-0.2378250435942428,-0.4301142072086875,0.3230087407140165,-0.7238347990963067,0.5085862892689835,-0.8223586816161733,0.23696955782591833,-0.44250960230440295,0.12707106818194253,-0.42419112918897944,0.7797752778278864,-0.3319047115256915,0.7882987039253954,-0.533563233397336,0.558569343544499,-0.295032913075416,0.41530690893586325,-0.33705420284178683
214.jpg,0.0,0.0,-0.48025831657159684,-0.2204624062150801,-1.0,-0.5210636939285904,-0.8990504903644174,-0.7619911669238547,-0.628696687642995,-0.8124541052519556,-0.35935973882910166,-0.8632389719576438,-0.5752360394432279,-1.0,-0.5812078262071795,-0.8658356834991753,-0.5871796129711312,-0.7316713669983507,-1.3087373964781415e-16,-0.8863007502793594,-0.17591572600247082,-0.9419943596019795,-0.3178426641572378,-0.7824562337040388,-0.3723201662645337,-0.5952322673335818,0.39776381338054867,-0.8280104294152079,-1.3087373964781415e-16,-0.8863007502793594,-0.10142671739043184,-0.6463018145054009,-0.19538758635453418,-0.5392167296333742,0.6141797601473545,-0.6918560102165701,0.391792026616597,-0.693846112914383,0.16295529856703872,-0.5626004363326771,0.15542701174287865,-0.4281514393657213
220.jpg,0.0,0.0,-0.41173326723623804,-0.20316358300826684,-0.8800415172381747,-0.5184184470767872,-0.8214294013307211,-0.7013473857495616,-0.1772305833326884,-0.9314944708871632,-0.5869267174271712,-0.8386059716804448,-0.6441988179980331,-0.9519975187584249,-0.470345383143692,-0.9068430972575124,-0.5262774683779622,-0.7254828281382338,-4.158125146765992e-16,-0.88660845292202,-0.05727210057086251,-1.0,-0.11454420114172446,-0.8178553961039736,-0.05727210057086237,-0.7044638490259935,0.528957499051145,-0.7537665962852952,0.4117332672362374,-0.9789810208877596,0.3524240335236204,-0.797352348232712,0.2951519329527584,-0.6152077443366855,1.0,-0.7322316859320761,0.9406907662873828,-0.8461391642510351,0.8813815325747658,-0.6645104915959872,0.7634601829546951,-0.5954890312421717
221.jpg,0.0,0.0,-0.5647312345615331,-0.27393739303983694,-0.999669499798452,-0.5062481056101916,-1.0,-0.7837565108720488,-0.7829549774667636,-0.8069657587584926,-0.5653922349646289,-0.8289542035635512,-0.5231818190501843,-1.0,-0.47913168236065024,-0.8930533600063417,-0.5228513188486364,-0.7224915947381428,0.0,-0.8332619876987069,-0.17483460661879183,-0.9810985362487118,-0.21704502253323635,-0.810052739812263,-0.2607646590212227,-0.639490974544064,0.34735571182674907,-0.8136237520342832,0.17252110520795724,-0.9614603005842879,0.04405013668953415,-0.7263153477050488,0.08659105280552637,-0.6198527388796404,0.7382438403741337,-0.6882596794575867,0.5644007343599853,-0.836832999920727,0.3914058485162832,-0.7066771120406251,0.3486777126329403,-0.5368521186855616
223.jpg,0.0,0.0,-0.4542173653960749,-0.26625273490627405,-0.7650606462526192,-0.48190723986359973,-0.673495377044769,-0.7662527349062741,-0.020486131134306328,-0.9572093114935053,-0.5457826346039255,-0.8271361835491694,-0.4385560232973881,-1.0,-0.29325971205043944,-0.9475193660930756,-0.40048632335697687,-0.7746555496422448,-1.2648594244428446e-16,-0.8452289436855697,0.25228744978182704,-0.9668992568939352,0.14506083847528964,-0.7940354404431043,0.1624089345097359,-0.6819584885577435,0.5631307306383714,-0.7512447519366094,0.5269832574053782,-0.9747067983363888,0.5614439767026121,-0.7518400252301265,0.309156526920785,-0.6301697120217612,1.0,-0.597068968915696,0.9636170539953481,-0.8218181459799343,0.9809651500297945,-0.7097411940945737,0.873738538723257,-0.5368773776437429
224.jpg,0.0,0.0,-0.28403968334562224,-0.2076876366979672,-0.5680793666912445,-0.4153752733959344,-0.12022005095080215,-0.7573671757367176,0.09873152812669693,-0.9819525371333069,-0.3883210518647377,-0.856819527274873,-0.40425973429642453,-0.9650548124346847,-0.2694343754553123,-0.9150412021235892,-0.11733695964113695,-0.7574604491973723,-1.1620982871486557e-16,-0.8162569931301241,0.10006490266807347,-0.9826206796779972,0.2492792271725835,-0.8249466532911255,0.2652179096042702,-0.7167113681313138,0.5001081711134558,-0.8330614443680914,0.5986233570132409,-1.0,0.5001081711134558,-0.8330614443680914,0.4000432684453824,-0.6666977578202182,0.901484814100215,-0.684170351602876,1.0,-0.8511089072347845,0.8999350973319263,-0.6847452206869116,0.7854812290004547,-0.6260419502148146
225.jpg,0.0,0.0,-0.5551330798479087,-0.2426242542407067,-1.0,-0.5521322650328411,-0.8323699421965319,-0.7978111727238446,-0.7221037825007145,-0.8646949292752724,-0.555133079847909,-0.8219736276713603,-0.4990366088631987,-1.0,-0.4448669201520915,-0.888857384222788,-0.5009633911368018,-0.7108310118941481,-3.932880801943849e-16,-0.8690240601459803,-0.05416968871110763,-0.9801666759231922,-0.11153358681875822,-0.8013715247836165,-0.16570327552986533,-0.6228394538455018,0.6105701956819558,-0.8057006556543244,0.555133079847908,-0.9160744926206005,0.22179974651457507,-0.7138856653444451,0.2759694352256822,-0.602743049567233,0.9439035290152891,-0.7182147962151529,0.8884664131812414,-0.8285886331814291,0.8323699421965313,-0.6505622608527892,0.6105701956819559,-0.5160259689389977
23.jpg,-0.0,0.0,-0.5788480179582672,-0.15216275111858432,-0.7917942111797015,-0.40793765453362063,-0.4231799397989897,-0.5127234035046344,0.052556842337976035,-0.5464290257197796,-0.4231799397989897,-0.5127234035046344,-0.5815413329251907,-0.733765787614284,-0.5822130673605087,-0.8501746932075307,-0.5303215822321987,-0.931705772628643,1.209775403655152e-16,-0.46533943776920067,0.1037765930309679,-0.7443690107341384,0.2628097205924868,-0.872257158800443,0.41982126762240046,-1.0,0.4211583592673843,-0.4178101651670193,0.6826246109892352,-0.5922062596155542,0.4710282638640886,-0.49919593772138404,0.15633343536894376,-0.36011916091551677,1.0,-0.3816148281711482,0.9993282655646819,-0.4980237337643949,0.7890881417614746,-0.40560021020750553,0.5788480179582673,-0.3131766866506163
230.jpg,0.0,0.0,-0.5659352505323924,-0.2542123138013013,-1.0,-0.5197333603292249,-0.8229069501399181,-0.8062261796982488,-0.6120583196935299,-0.7909282275551918,-0.5554663346181149,-0.8295490449182575,-0.5457153416990798,-1.0,-0.578120141736626,-0.8955298622236808,-0.5337130478654442,-0.7638791367030884,-2.5026040483962805e-16,-0.811589091306038,-0.12338522325278543,-0.9698465016963099,-0.2114814879999063,-0.8264446374666709,-0.30047827311286723,-0.683353682327286,0.4447162627524828,-0.7162080907696027,0.2438862880374521,-0.901203682921724,0.022386144306188512,-0.7463615890732928,-0.0663429779944504,-0.6025173188612297,0.8322076828760331,-0.5817638668876776,0.6320105657145201,-0.767201865022223,0.5215281566612106,-0.6890275030253291,0.43316422910176733,-0.5463789538683684
235.jpg,0.0,0.0,-0.5441926197936878,-0.27238331481624073,-1.0,-0.51170151913494,-0.9829633190656295,-0.7789631161516715,-0.6673439481960719,-0.7984885652370003,-0.5789587086086961,-0.7654234547394588,-0.4745527103810579,-1.0,-0.5272636706419308,-0.8829017567404049,-0.4923898500443091,-0.7322560418889633,0.0,-0.6856512699792096,-0.07054809992412439,-0.9864603385877875,-0.12325906018499762,-0.8693620953281925,-0.2461949250221546,-0.7089536559340864,0.4209335596086902,-0.5969787805119517,0.332656051803928,-0.9724383160812698,0.21052064569565185,-0.8125122377814691,0.15700922670589784,-0.6949316334275688,0.8241377113367427,-0.5829567580054342,0.6841651655652151,-0.8409379915738062,0.6137247974237042,-0.7984902152749512,0.5787432450434691,-0.6067415050546163
236.jpg,0.0,0.0,-0.4734742189279129,-0.2864866720283984,-0.9175540120622654,-0.5012225987935627,-1.0,-0.718822300545247,-0.5837976668846006,-0.7647766641669618,-0.44496224114246274,-0.7805386299742417,-0.5280427468466948,-0.997637278369703,-0.5551204022714086,-0.8812927844026046,-0.5560028502795186,-0.6928542926351831,-1.3130776844533917e-16,-0.754241194976499,-0.16704345941657459,-1.0,-0.2493241605265673,-0.8400638640414839,-0.25020660853467735,-0.6516253722740623,0.3609992874301201,-0.756603916606796,0.13875278232826666,-0.9587710796388793,0.055837563451776394,-0.79833389032414,-0.027077655424713867,-0.6378967010094007,0.6939558280135458,-0.6429515713576734,0.5278774600189525,-0.8883809492934958,0.4174713686483943,-0.8011976653106602,0.47179196632556336,-0.6563508155346564
24.jpg,-0.0,0.0,-0.5792355759676743,-0.0758905447603262,-1.0,-0.2937058797413092,-0.7894853054825676,-0.5402317562267837,-0.42171388195809134,-0.39463675245297536,-0.4204994590297864,-0.9286824229329149,-0.47283004703128784,-1.0,-0.42023449402724716,-0.7505142738748871,-0.42171388195809134,-0.39463675245297536,8.532090309224197e-17,-0.8890352370099598,0.053412528428536846,-0.9963297864468483,-0.052463070502771054,-0.6049192701010788,-0.15791914151339176,-0.39302363439937255,0.42184636445936113,-0.8498320285329504,0.6313011989666366,-0.9199952642405764,0.42036697652851684,-0.49395450711103867,0.2102497295148933,-0.4246940255435023,0.8419483759853387,-0.6329194476920572,0.8956258694164148,-0.5620458480709178,0.6844266819757558,-0.314173239999408,0.5773587405330213,-0.2800017759097837
240.jpg,0.0,0.0,-0.5943066585902096,-0.1951218455727565,-0.9353659083770809,-0.505934178267913,-0.7006635033876253,-0.7291329169301674,-0.04317819805267654,-0.9135104346244143,-0.7006635033876253,-0.7291329169301674,-0.6154961412482616,-1.0,-0.5940402476780188,-0.8938215241741962,-0.424238345223673,-0.7380829138981054,0.0,-0.6999265807871233,-0.04172275317449643,-0.9141753224814394,-0.020000448692062685,-0.8067699444699523,0.00172185579037106,-0.6993645664584651,0.5740397989859559,-0.6128750010828792,0.5094057073630366,-0.9326373307459739,0.4045043074438012,-0.7673867091732868,0.29788105173419477,-0.6026981019292577,1.0,-0.574156653643239,0.8104640597657827,-0.8355117254164754,0.8304645084578453,-0.7286683617336465,0.723841252748239,-0.5639797544896175
241.jpg,0.0,0.0,-0.5703309947058066,-0.31252675471279306,-0.8570164206086173,-0.62642889984621,-0.571025050574614,-0.8380012049529908,-0.0009334782421557504,-0.9464588651245381,-0.7126205182283822,-0.7850684920647503,-0.4299084276675422,-0.9966318789339336,-0.4278020488098827,-0.8915423398284527,-0.42569566995222324,-0.7864528007229716,-1.318121548558952e-16,-0.7362708686759786,0.14228952352257557,-1.0,0.001172900615503757,-0.8413693260190572,0.1420501011492273,-0.6847135462083617,0.5710250505746138,-0.6345405323989662,0.571264472947962,-0.9498269861906046,0.4285203159299271,-0.7905878902224406,0.4273474153144234,-0.6854894328793619,1.0,-0.5843675185895708,0.9990665217578446,-0.7945555150381304,0.9978936211423407,-0.6894570576950517,0.9983724658890372,-0.5837590966023496
242.jpg,0.0,0.0,-0.5505533885694663,-0.2972679689673405,-0.9682142762804539,-0.5466862447792211,-1.0,-0.7561990703467131,-0.770205066344994,-0.8692755668471562,-0.5015452616378893,-0.7736664560238621,-0.5375353296998406,-0.982442338835225,-0.5187676648499205,-0.8777762015391049,-0.5028748029901473,-0.7730197887553589,-1.1587574835179152e-16,-0.7900210581392564,-0.03620578834758279,-1.0,-0.13576730384862618,-0.8377804758070905,-0.11854490063659508,-0.7336707302918478,0.5143476002218834,-0.7027320310326595,0.34679457265371144,-0.9600042742679855,0.13134723922058922,-0.7427277567646738,0.1487853627182515,-0.6374149522000504,0.8986775025754357,-0.6633829725691482,0.7483468782192948,-0.8165454702892315,0.6313472392205891,-0.7596387506609454,0.5331152650718038,-0.5980658937365392
243.jpg,0.0,0.0,-0.5668462262924155,-0.2844838498838762,-1.0,-0.5242370147624005,-0.954399473536957,-0.7923894800565936,-0.8508643687763281,-0.8515002226028429,-0.3450618475857967,-0.7770983439554071,-0.5092761527215698,-0.9268700145789791,-0.6124467527554588,-0.866559713966111,-0.583479463606666,-0.7620388525921391,-2.225739476309661e-16,-0.8502283293764279,-0.16421430513577334,-1.0,-0.2399721794230188,-0.8356889622574081,-0.2098148315988164,-0.7318475347058069,0.3721100686057002,-0.820557135734344,0.20670570479451758,-0.9696493725355454,0.030157347824202162,-0.7463869018248268,0.059124636972994964,-0.6418660404508547,0.7747419897623425,-0.6858449564740399,0.6105276846265695,-0.8356166270976121,0.5058025211905312,-0.775826450728992,0.4327892689808446,-0.6116747225645226
251.jpg,0.0,0.0,-0.46381546804768414,-0.1164175586228051,-0.9261456908344732,-0.23322345531732278,-1.0,-0.44889463421046866,-0.7233046707054915,-0.7074930359802023,-0.38933334961891725,-0.5582087793114026,-0.8520922904045338,-0.6743611498735633,-0.7040697674418603,-0.5717499918781435,-0.5554194352159467,-0.4682201196897224,-6.48126901509936e-17,-0.6583811137747442,-0.6476512116474497,-0.8209413949496407,-0.4450092827828806,-0.6384021021631336,-0.2963589505569669,-0.5348722299747126,0.2586317666601524,-0.7243796979273777,-0.3148512311901505,-1.0,-0.14802252296267351,-0.7609922717701643,-0.037298465897987146,-0.601524340259703,0.44500928278288054,-0.6783601253863548,0.18477745749462565,-0.9400508768205236,0.11103796169630636,-0.8276443820551546,0.18594879812390067,-0.6117080151013645
26.jpg,-0.0,0.0,-0.44374034875191587,-0.27216527212916114,-1.0,-0.529230619539775,-0.8417166525988272,-0.6605789499817188,-0.43009703930512166,-0.6057107577246245,-0.3789726293195273,-0.88853580332733,-0.45056200347531294,-0.9897324323633009,-0.4588449478415174,-0.8227635866471465,-0.5426163418012899,-0.5906108330060772,-0.0,-0.8843399030318716,0.04138017597658251,-1.0,-0.12271378414138007,-0.702711486465137,-0.16465475448837016,-0.5855823730058064,0.6702402433870598,-0.6425705832582275,0.4914919318156955,-0.8952439274549603,0.29081736643133266,-0.6474029403400756,0.24842614844814262,-0.5309102836671347,0.8558102096818212,-0.5566699818592262,0.7486512722662425,-0.7081466970199879,0.5134181856286942,-0.5114183557347064,0.5489877488884871,-0.4611382696099158
268.jpg,0.0,0.0,-0.5802837938760269,-0.23863005047981803,-0.9860855649205164,-0.4679645002577947,-0.6476752373839753,-0.83047793956011,-0.18081083964579106,-0.93410545206016,-0.4367950496105836,-0.5258614143142059,-0.35753334044596186,-0.9425357415497263,-0.388526619012056,-0.7763170516269049,-0.3404544969593513,-0.563069796442032,-8.254210201416943e-17,-0.4627456544590506,-0.2611927877947296,-0.9797441236775526,-0.11546356556065293,-0.8050951442651648,-0.06627120452363176,-0.5922805446864295,0.5481702763256161,-0.5202099129093242,0.1906369358796543,-1.0,0.24094953590099222,-0.7876180560274021,0.20975994878907497,-0.6204421280660594,1.0,-0.5404657892317715,0.6274319854902378,-0.9368842401448447,0.6927792595753759,-0.8078739323498494,0.6456310679611651,-0.5578509506432879
27.jpg,-0.0,0.0,-0.4548831531810284,-0.2867600153398621,-0.9062607317844428,-0.5740076636953478,-0.8220572384504748,-0.6438146370968999,-0.44359459101063226,-0.5802714407310753,-0.5683587042634722,-0.8541222761611683,-0.5373338592261895,-0.9753614377067529,-0.5175975763593026,-0.8030891738611242,-0.4961085062036089,-0.6310607265233076,-0.0,-0.7581645792606311,0.06271442317827422,-1.0,-0.0,-0.7581645792606311,-0.2011846189940259,-0.4970676544041305,0.6208726194564488,-0.6114175965678617,0.6310731274417466,-0.9040423030994628,0.4316412957365276,-0.643189194750774,0.1271816336453555,-0.48391465798654953,1.0,-0.5472314978502368,0.9802637171331131,-0.7195037616958654,0.8107686762800788,-0.579003096033149,0.45313036589222144,-0.4711607474129572
28.jpg,0.0,0.0,-0.3746018110884427,-0.17592498592563194,-0.6250306299162737,-0.2517721957608255,-0.8748468504186319,-0.45456055669893763,-1.0,-0.556393538627533,-0.2912581530642307,-0.5359536128965678,-0.20898688626595868,-0.7669871958908718,-0.20838943082044145,-0.8953940948901863,-0.1257506050268858,-0.9977313209434147,-1.834145360204485e-16,-0.512152619007067,0.0007199751106116456,-0.7683782720283786,0.12466307092098967,-0.9233498590046172,0.08346617768930635,-1.0,0.16742243403899143,-0.4626645400597207,0.24969370083726336,-0.6936981230540246,0.33328239819166455,-0.797211639061888,0.4159212239852202,-0.8995488651151162,0.33292998207633645,-0.41228962909950057,0.4588031067683165,-0.5666823001922169,0.5409518539014939,-0.6698971291645237,0.5827462025786946,-0.7216538871684554
286.jpg,0.0,0.0,-0.41212872195332645,-0.08474047015401076,-0.8885555209607707,-0.20412366747783595,-1.0,-0.4803682095597425,-0.6506178314101779,-0.7171470748901958,-0.38130686517783297,-0.49643331178150546,-0.5715467328370554,-0.8882880884237815,-0.5552221876274372,-0.8079709346630127,-0.4919242143576744,-0.4869765925876401,5.174969207352689e-17,-0.5729775027788182,-0.2539865248070816,-1.0,-0.3336090432864627,-0.8283339930573231,-0.2379376895505928,-0.6329315981452766,0.22216456424723327,-0.5938655545822199,-0.2532621309758559,-0.9996003668116032,-0.09456851392335267,-0.7694298845090476,-0.01632454520961815,-0.6532946565395868,0.49175124043270757,-0.6599030395674844,0.09567135373586994,-0.9505526106455899,0.12704463041762204,-0.7897929429033579,0.20584001903761512,-0.6741827083429885
29.jpg,0.0,0.0,-0.2503863257791739,-0.1518826615199875,-0.5636236354642933,-0.26462540858416744,-0.8125720856161674,-0.41651387462950795,-1.0,-0.5302063871545853,-0.25018091497527395,-0.5363265335737374,-0.249770093367474,-0.7669940177110579,-0.24997550417137399,-0.9207704056274874,-0.24935927175967404,-0.9976615018483785,0.0,-0.5382202599701792,0.06326180551374543,-0.8080276585633073,0.000919626530103902,-0.9231089037791086,0.0015358589418037296,-1.0,0.1880441467955324,-0.5014188436659931,0.25068971989757793,-0.69433514603823,0.25119852481988186,-0.848556305709839,0.25110054150537786,-0.9250026301755505,0.3132373096851194,-0.42547751290599933,0.3759808661016689,-0.5419474908125247,0.4387338666931103,-0.6575337297340439,0.43862643920371436,-0.7348637931847617
291.jpg,0.0,0.0,-0.426979590577505,-0.18026015984601548,-1.0,-0.34907953664712066,-0.7244209103326031,-0.7461058814658071,-0.31976631674010164,-0.9424485934374667,-0.44736377124170185,-0.5560436673007542,-0.532274485277001,-0.8859730884672522,-0.5528900493898489,-0.6745397683235602,-0.44736377124170185,-0.5560436673007542,0.0,-0.5881644605760582,-0.4687183600663019,-0.932236856936961,-0.361482649045999,-0.8138690245288461,-0.23411657799305,-0.613057123067128,0.38306862131925035,-0.5734835345854942,-0.10578009877969766,-1.0,0.021585972273251305,-0.799188098538282,0.06355612521069919,-0.634428229045767,0.7442974497336988,-0.6411184090338419,0.2765494978278004,-0.9847811232132765,0.3185196507652482,-0.8200212537207616,0.44662474652994943,-0.6197473030552029
295.jpg,0.0,0.0,-0.44235017117427655,-0.262931448121176,-0.782624224240169,-0.5508646707266869,-0.743204984774138,-0.7461584543531651,-0.49010101211224416,-0.870266740485215,-0.3671143787636872,-0.6526365998040969,-0.6494604681376906,-0.8926434138239427,-0.3205644333328767,-0.726153059920787,-0.2638373651481455,-0.6779325128117769,2.3242794835288e-16,-0.6811458910040741,-0.17906907575846168,-0.9464486180316001,-0.06561493938899902,-0.8500075238135798,0.056727068184731555,-0.6329253438950642,0.4728815394360397,-0.7341493122098718,0.29316783790275125,-1.0,0.35942740306657706,-0.8305904064278921,0.4244860727232453,-0.660886674332439,1.0,-0.739733969308519,0.7170092848511701,-0.9802887440909671,0.8298187954458061,-0.8843956106355492,0.7928013469940901,-0.6896901040557614
3.jpg,-0.0,0.0,-0.6126920494611058,-0.250486208364979,-1.0,-0.5407800406527266,-0.862137746073404,-0.6841939477485152,-0.49965451581461495,-0.5696194404323414,-0.4994637351671103,-0.868067963807659,-0.4764746671428029,-0.9911928238718429,-0.5670954747075002,-0.7958369369092514,-0.5448695292732113,-0.6211657586387044,8.882783805316667e-17,-0.8959980551665402,-0.08954827789891798,-1.0,-0.13640816296580743,-0.7528409714508985,-0.2270289705305047,-0.5574850844883068,0.5001547035378803,-0.6263889315708372,0.38692638924388484,-0.9048052312946971,0.22664740923549553,-0.6376139790941379,0.1584433277525917,-0.566035437236317,0.8179952622805869,-0.5627082574204397,0.6832319709230726,-0.7182565204602627,0.4777379774560868,-0.5026115864660664,0.4777379774560868,-0.5026115864660664
